task_id,agent,run,attempt,generation_success,tests_executed,passed,recovery_attempted,recovery_success,final_success,failure_type,attempts_used,duration_seconds,returncode,error
task_04,baseline,3,1,True,True,True,False,False,True,success,1,0.76,0,
task_04,baseline,4,1,True,True,True,False,False,True,success,1,0.6,0,
task_04,baseline,5,1,True,True,True,False,False,True,success,1,0.6,0,
task_04,agent_02,1,1,True,True,True,False,False,True,success,1,0.6,0,
task_04,agent_02,2,1,True,True,True,False,False,True,success,1,0.64,0,
task_04,agent_02,3,1,True,True,True,False,False,True,success,1,0.6,0,
task_04,agent_02,4,1,True,True,True,False,False,True,success,1,0.68,0,
task_04,agent_02,5,1,True,True,True,False,False,True,success,1,0.67,0,
task_05,baseline,1,1,True,True,True,False,False,True,success,1,0.66,0,
task_05,baseline,2,1,True,True,True,False,False,True,success,1,0.67,0,
task_05,baseline,3,1,True,True,True,False,False,True,success,1,0.67,0,
task_05,baseline,4,1,True,True,True,False,False,True,success,1,0.61,0,
task_05,baseline,5,1,True,True,True,False,False,True,success,1,0.65,0,
task_05,agent_02,1,1,True,True,True,False,False,True,success,1,0.62,0,
task_05,agent_02,2,1,True,True,True,False,False,True,success,1,0.65,0,
task_05,agent_02,3,1,True,True,True,False,False,True,success,1,0.64,0,
task_05,agent_02,4,1,True,True,True,False,False,True,success,1,0.65,0,
task_05,agent_02,5,1,True,True,True,False,False,True,success,1,0.6,0,
task_06,baseline,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_06,baseline,2,1,True,True,True,False,False,True,success,1,0.64,0,
task_06,baseline,3,1,True,True,True,False,False,True,success,1,0.65,0,
task_06,baseline,4,1,True,True,True,False,False,True,success,1,0.65,0,
task_06,baseline,5,1,True,True,True,False,False,True,success,1,0.59,0,
task_06,agent_02,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_06,agent_02,2,1,True,True,True,False,False,True,success,1,0.65,0,
task_06,agent_02,3,1,True,True,True,False,False,True,success,1,0.62,0,
task_06,agent_02,4,1,True,True,True,False,False,True,success,1,0.62,0,
task_06,agent_02,5,1,True,True,True,False,False,True,success,1,0.6,0,
task_07,baseline,1,1,True,True,True,False,False,True,success,1,0.7,0,
task_07,baseline,2,1,True,True,True,False,False,True,success,1,0.63,0,
task_07,baseline,3,1,True,True,True,False,False,True,success,1,0.69,0,
task_07,baseline,4,1,True,True,True,False,False,True,success,1,0.61,0,
task_07,baseline,5,1,True,True,True,False,False,True,success,1,0.65,0,
task_07,agent_02,1,1,True,True,True,False,False,True,success,1,0.75,0,
task_07,agent_02,2,1,True,True,True,False,False,True,success,1,0.61,0,
task_07,agent_02,3,1,True,True,True,False,False,True,success,1,0.63,0,
task_07,agent_02,4,1,True,True,True,False,False,True,success,1,0.64,0,
task_07,agent_02,5,1,True,True,True,False,False,True,success,1,0.63,0,
task_08,baseline,1,1,True,True,True,False,False,True,success,1,0.61,0,
task_08,baseline,2,1,True,True,True,False,False,True,success,1,0.74,0,
task_08,baseline,3,1,True,True,True,False,False,True,success,1,0.59,0,
task_08,baseline,4,1,True,True,True,False,False,True,success,1,0.57,0,
task_08,baseline,5,1,True,True,True,False,False,True,success,1,0.59,0,
task_08,agent_02,1,1,True,True,True,False,False,True,success,1,0.59,0,
task_08,agent_02,2,1,True,True,True,False,False,True,success,1,0.61,0,
task_08,agent_02,3,1,True,True,True,False,False,True,success,1,0.62,0,
task_08,agent_02,4,1,True,True,True,False,False,True,success,1,0.66,0,
task_08,agent_02,5,1,True,True,True,False,False,True,success,1,0.6,0,
task_09,baseline,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_09,baseline,2,1,True,True,True,False,False,True,success,1,0.57,0,
task_09,baseline,3,1,True,True,True,False,False,True,success,1,0.63,0,
task_09,baseline,4,1,True,True,True,False,False,True,success,1,0.58,0,
task_09,baseline,5,1,True,True,True,False,False,True,success,1,0.72,0,
task_09,agent_02,1,1,True,True,True,False,False,True,success,1,0.58,0,
task_09,agent_02,2,1,True,True,True,False,False,True,success,1,0.65,0,
task_09,agent_02,3,1,True,True,True,False,False,True,success,1,0.66,0,
task_09,agent_02,4,1,True,True,True,False,False,True,success,1,0.72,0,
task_09,agent_02,5,1,True,True,True,False,False,True,success,1,0.61,0,
task_10,baseline,1,1,True,True,True,False,False,True,success,1,0.63,0,
task_10,baseline,2,1,True,True,True,False,False,True,success,1,0.64,0,
task_10,baseline,3,1,True,True,True,False,False,True,success,1,0.6,0,
task_10,baseline,4,1,True,True,True,False,False,True,success,1,0.68,0,
task_10,baseline,5,1,True,True,True,False,False,True,success,1,0.64,0,
task_10,agent_02,1,1,True,True,True,False,False,True,success,1,0.67,0,
task_10,agent_02,2,1,True,True,True,False,False,True,success,1,0.62,0,
task_10,agent_02,3,1,True,True,True,False,False,True,success,1,0.78,0,
task_10,agent_02,4,1,True,True,True,False,False,True,success,1,0.8,0,
task_10,agent_02,5,1,True,True,True,False,False,True,success,1,0.83,0,
task_11,baseline,1,1,True,True,True,False,False,True,success,1,0.91,0,
task_11,baseline,2,1,True,True,True,False,False,True,success,1,0.85,0,
task_11,baseline,3,1,True,True,True,False,False,True,success,1,0.87,0,
task_11,baseline,4,1,True,True,True,False,False,True,success,1,0.77,0,
task_11,baseline,5,1,True,True,True,False,False,True,success,1,0.9,0,
task_11,agent_02,1,1,True,True,True,False,False,True,success,1,0.77,0,
task_11,agent_02,2,1,True,True,True,False,False,True,success,1,0.66,0,
task_11,agent_02,3,1,True,True,True,False,False,True,success,1,0.86,0,
task_11,agent_02,4,1,True,True,True,False,False,True,success,1,0.73,0,
task_11,agent_02,5,1,True,True,True,False,False,True,success,1,0.8,0,
task_12,baseline,1,1,True,True,True,False,False,True,success,1,0.61,0,
task_12,baseline,2,1,True,True,True,False,False,True,success,1,0.61,0,
task_12,baseline,3,1,True,True,True,False,False,True,success,1,0.62,0,
task_12,baseline,4,1,True,True,True,False,False,True,success,1,0.83,0,
task_12,baseline,5,1,True,True,True,False,False,True,success,1,0.71,0,
task_12,agent_02,1,1,True,True,True,False,False,True,success,1,0.65,0,
task_12,agent_02,2,1,True,True,True,False,False,True,success,1,0.61,0,
task_12,agent_02,3,1,True,True,True,False,False,True,success,1,0.73,0,
task_12,agent_02,4,1,True,True,True,False,False,True,success,1,0.65,0,
task_12,agent_02,5,1,True,True,True,False,False,True,success,1,0.7,0,
task_13,baseline,1,1,True,True,True,False,False,True,success,1,0.9,0,
task_13,baseline,2,1,True,True,True,False,False,True,success,1,0.78,0,
task_13,baseline,3,1,True,True,True,False,False,True,success,1,0.58,0,
task_13,baseline,4,1,True,True,True,False,False,True,success,1,0.66,0,
task_13,baseline,5,1,True,True,True,False,False,True,success,1,0.63,0,
task_13,agent_02,1,1,True,True,True,False,False,True,success,1,0.6,0,
task_13,agent_02,2,1,True,True,True,False,False,True,success,1,0.66,0,
task_13,agent_02,3,1,True,True,True,False,False,True,success,1,0.64,0,
task_13,agent_02,4,1,True,True,True,False,False,True,success,1,0.66,0,
task_13,agent_02,5,1,True,True,True,False,False,True,success,1,0.78,0,
task_14,baseline,1,1,True,True,True,False,False,True,success,1,0.65,0,
task_14,baseline,2,1,True,True,True,False,False,True,success,1,0.68,0,
task_14,baseline,3,1,True,True,True,False,False,True,success,1,0.61,0,
task_14,baseline,4,1,True,True,True,False,False,True,success,1,0.67,0,
task_14,baseline,5,1,True,True,True,False,False,True,success,1,0.61,0,
task_14,agent_02,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_14,agent_02,2,1,True,True,True,False,False,True,success,1,0.69,0,
task_14,agent_02,3,1,True,True,True,False,False,True,success,1,0.62,0,
task_14,agent_02,4,1,True,True,True,False,False,True,success,1,0.65,0,
task_14,agent_02,5,1,True,True,True,False,False,True,success,1,0.66,0,
task_15,baseline,1,1,True,True,True,False,False,True,success,1,0.62,0,
task_15,baseline,2,1,True,True,True,False,False,True,success,1,0.61,0,
task_15,baseline,3,1,True,True,True,False,False,True,success,1,0.71,0,
task_15,baseline,4,1,True,True,True,False,False,True,success,1,0.62,0,
task_15,baseline,5,1,True,True,True,False,False,True,success,1,0.72,0,
task_15,agent_02,1,1,True,True,True,False,False,True,success,1,0.59,0,
task_15,agent_02,2,1,True,True,True,False,False,True,success,1,0.62,0,
task_15,agent_02,3,1,True,True,True,False,False,True,success,1,0.64,0,
task_15,agent_02,4,1,True,True,True,False,False,True,success,1,0.67,0,
task_15,agent_02,5,1,True,True,True,False,False,True,success,1,0.6,0,
task_16,baseline,1,1,True,True,True,False,False,True,success,1,1.0,0,
task_16,baseline,2,1,True,True,True,False,False,True,success,1,1.03,0,
task_16,baseline,3,1,True,True,True,False,False,True,success,1,0.97,0,
task_16,baseline,4,1,True,True,True,False,False,True,success,1,0.91,0,
task_16,baseline,5,1,True,True,True,False,False,True,success,1,0.97,0,
task_16,agent_02,1,1,True,True,True,False,False,True,success,1,0.94,0,
task_16,agent_02,2,1,True,True,True,False,False,True,success,1,0.96,0,
task_16,agent_02,3,1,True,True,True,False,False,True,success,1,0.88,0,
task_16,agent_02,4,1,True,True,True,False,False,True,success,1,0.96,0,
task_16,agent_02,5,1,True,True,True,False,False,True,success,1,1.0,0,
task_17,baseline,1,1,True,True,True,False,False,True,success,1,0.66,0,
task_17,baseline,2,1,True,True,True,False,False,True,success,1,0.7,0,
task_17,baseline,3,1,True,True,True,False,False,True,success,1,0.61,0,
task_17,baseline,4,1,True,True,True,False,False,True,success,1,0.65,0,
task_17,baseline,5,1,True,True,True,False,False,True,success,1,0.67,0,
task_17,agent_02,1,1,True,True,True,False,False,True,success,1,0.69,0,
task_17,agent_02,2,1,True,True,True,False,False,True,success,1,0.62,0,
task_17,agent_02,3,1,True,True,True,False,False,True,success,1,0.67,0,
task_17,agent_02,4,1,True,True,True,False,False,True,success,1,0.62,0,
task_17,agent_02,5,1,True,True,True,False,False,True,success,1,0.59,0,
task_18,baseline,1,1,True,True,True,False,False,True,success,1,0.62,0,
task_18,baseline,2,1,True,True,True,False,False,True,success,1,0.63,0,
task_18,baseline,3,1,True,True,True,False,False,True,success,1,0.67,0,
task_18,baseline,4,1,True,True,True,False,False,True,success,1,0.57,0,
task_18,baseline,5,1,True,True,True,False,False,True,success,1,0.63,0,
task_18,agent_02,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_18,agent_02,2,1,True,True,True,False,False,True,success,1,0.67,0,
task_18,agent_02,3,1,True,True,True,False,False,True,success,1,0.77,0,
task_18,agent_02,4,1,True,True,True,False,False,True,success,1,0.81,0,
task_18,agent_02,5,1,True,True,True,False,False,True,success,1,0.76,0,
task_19,baseline,1,1,True,True,True,False,False,True,success,1,0.76,0,
task_19,baseline,2,1,True,True,True,False,False,True,success,1,0.76,0,
task_19,baseline,3,1,True,True,True,False,False,True,success,1,0.77,0,
task_19,baseline,4,1,True,True,True,False,False,True,success,1,0.74,0,
task_19,baseline,5,1,True,True,True,False,False,True,success,1,0.72,0,
task_19,agent_02,1,1,True,True,True,False,False,True,success,1,0.78,0,
task_19,agent_02,2,1,True,True,True,False,False,True,success,1,0.74,0,
task_19,agent_02,3,1,True,True,True,False,False,True,success,1,0.69,0,
task_19,agent_02,4,1,True,True,True,False,False,True,success,1,0.76,0,
task_19,agent_02,5,1,True,True,True,False,False,True,success,1,0.72,0,
task_20,baseline,1,1,True,True,True,False,False,True,success,1,0.73,0,
task_20,baseline,2,1,True,True,True,False,False,True,success,1,0.69,0,
task_20,baseline,3,1,True,True,True,False,False,True,success,1,0.72,0,
task_20,baseline,4,1,True,True,True,False,False,True,success,1,0.74,0,
task_20,baseline,5,1,True,True,True,False,False,True,success,1,0.7,0,
task_20,agent_02,1,1,True,True,True,False,False,True,success,1,0.76,0,
task_20,agent_02,2,1,True,True,True,False,False,True,success,1,0.78,0,
task_20,agent_02,3,1,True,True,True,False,False,True,success,1,0.82,0,
task_20,agent_02,4,1,True,True,True,False,False,True,success,1,0.67,0,
task_20,agent_02,5,1,True,True,True,False,False,True,success,1,0.66,0,
task_21,baseline,1,1,True,True,True,False,False,True,success,1,0.61,0,
task_21,baseline,2,1,True,True,True,False,False,True,success,1,0.71,0,
task_21,baseline,3,1,True,True,True,False,False,True,success,1,0.67,0,
task_21,baseline,4,1,True,True,True,False,False,True,success,1,0.64,0,
task_21,baseline,5,1,True,True,True,False,False,True,success,1,0.66,0,
task_21,agent_02,1,1,True,True,True,False,False,True,success,1,0.7,0,
task_21,agent_02,2,1,True,True,True,False,False,True,success,1,0.6,0,
task_21,agent_02,3,1,True,True,True,False,False,True,success,1,0.66,0,
task_21,agent_02,4,1,True,True,True,False,False,True,success,1,0.67,0,
task_21,agent_02,5,1,True,True,True,False,False,True,success,1,0.66,0,
task_22,baseline,1,1,True,True,True,False,False,True,success,1,0.82,0,
task_22,baseline,2,1,True,True,True,False,False,True,success,1,0.68,0,
task_22,baseline,3,1,True,True,True,False,False,True,success,1,0.74,0,
task_22,baseline,4,1,True,True,True,False,False,True,success,1,0.65,0,
task_22,baseline,5,1,True,True,True,False,False,True,success,1,0.74,0,
task_22,agent_02,1,1,True,True,True,False,False,True,success,1,0.72,0,
task_22,agent_02,2,1,True,True,True,False,False,True,success,1,0.74,0,
task_22,agent_02,3,1,True,True,True,False,False,True,success,1,0.71,0,
task_22,agent_02,4,1,True,True,True,False,False,True,success,1,0.74,0,
task_22,agent_02,5,1,True,True,True,False,False,True,success,1,0.78,0,
task_23,baseline,1,1,True,True,True,False,False,True,success,1,0.58,0,
task_23,baseline,2,1,True,True,True,False,False,True,success,1,0.65,0,
task_23,baseline,3,1,True,True,True,False,False,True,success,1,0.6,0,
task_23,baseline,4,1,True,True,True,False,False,True,success,1,0.65,0,
task_23,baseline,5,1,True,True,True,False,False,True,success,1,0.66,0,
task_23,agent_02,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_23,agent_02,2,1,True,True,True,False,False,True,success,1,0.71,0,
task_23,agent_02,3,1,True,True,True,False,False,True,success,1,0.64,0,
task_23,agent_02,4,1,True,True,True,False,False,True,success,1,0.84,0,
task_23,agent_02,5,1,True,True,True,False,False,True,success,1,0.68,0,
task_24,baseline,1,1,True,True,True,False,False,True,success,1,0.61,0,
task_24,baseline,2,1,True,True,True,False,False,True,success,1,0.8,0,
task_24,baseline,3,1,True,True,True,False,False,True,success,1,0.66,0,
task_24,baseline,4,1,True,True,True,False,False,True,success,1,0.74,0,
task_24,baseline,5,1,True,True,True,False,False,True,success,1,0.63,0,
task_24,agent_02,1,1,True,True,True,False,False,True,success,1,0.77,0,
task_24,agent_02,2,1,True,True,True,False,False,True,success,1,0.73,0,
task_24,agent_02,3,1,True,True,True,False,False,True,success,1,0.76,0,
task_24,agent_02,4,1,True,True,True,False,False,True,success,1,0.72,0,
task_24,agent_02,5,1,True,True,True,False,False,True,success,1,0.7,0,
task_25,baseline,1,1,True,True,True,False,False,True,success,1,0.66,0,
task_25,baseline,2,1,True,True,True,False,False,True,success,1,0.75,0,
task_25,baseline,3,1,True,True,True,False,False,True,success,1,0.7,0,
task_25,baseline,4,1,True,True,True,False,False,True,success,1,0.77,0,
task_25,baseline,5,1,True,True,True,False,False,True,success,1,0.72,0,
task_25,agent_02,1,1,True,True,True,False,False,True,success,1,0.69,0,
task_25,agent_02,2,1,True,True,True,False,False,True,success,1,0.66,0,
task_25,agent_02,3,1,True,True,True,False,False,True,success,1,0.71,0,
task_25,agent_02,4,1,True,True,True,False,False,True,success,1,0.79,0,
task_25,agent_02,5,1,True,True,True,False,False,True,success,1,0.88,0,
task_26,baseline,1,1,True,True,True,False,False,True,success,1,0.8,0,
task_26,baseline,2,1,True,True,True,False,False,True,success,1,0.82,0,
task_26,baseline,3,1,True,True,True,False,False,True,success,1,0.7,0,
task_26,baseline,4,1,True,True,True,False,False,True,success,1,0.68,0,
task_26,baseline,5,1,True,True,True,False,False,True,success,1,0.69,0,
task_26,agent_02,1,1,True,True,True,False,False,True,success,1,0.74,0,
task_26,agent_02,2,1,True,True,True,False,False,True,success,1,0.62,0,
task_26,agent_02,3,1,True,True,True,False,False,True,success,1,0.7,0,
task_26,agent_02,4,1,True,True,True,False,False,True,success,1,0.68,0,
task_26,agent_02,5,1,True,True,True,False,False,True,success,1,0.67,0,
task_27,baseline,1,1,True,True,True,False,False,True,success,1,0.62,0,
task_27,baseline,2,1,True,True,True,False,False,True,success,1,0.68,0,
task_27,baseline,3,1,True,True,True,False,False,True,success,1,0.63,0,
task_27,baseline,4,1,True,True,True,False,False,True,success,1,0.63,0,
task_27,baseline,5,1,True,True,True,False,False,True,success,1,0.6,0,
task_27,agent_02,1,1,True,True,True,False,False,True,success,1,0.66,0,
task_27,agent_02,2,1,True,True,True,False,False,True,success,1,0.65,0,
task_27,agent_02,3,1,True,True,True,False,False,True,success,1,0.64,0,
task_27,agent_02,4,1,True,True,True,False,False,True,success,1,0.65,0,
task_27,agent_02,5,1,True,True,True,False,False,True,success,1,0.65,0,
task_28,baseline,1,1,True,True,True,False,False,True,success,1,0.74,0,
task_28,baseline,2,1,True,True,True,False,False,True,success,1,0.7,0,
task_28,baseline,3,1,True,True,True,False,False,True,success,1,0.68,0,
task_28,baseline,4,1,True,True,True,False,False,True,success,1,0.62,0,
task_28,baseline,5,1,True,True,True,False,False,True,success,1,0.65,0,
task_28,agent_02,1,1,True,True,True,False,False,True,success,1,0.71,0,
task_28,agent_02,2,1,True,True,True,False,False,True,success,1,0.7,0,
task_28,agent_02,3,1,True,True,True,False,False,True,success,1,0.73,0,
task_28,agent_02,4,1,True,True,True,False,False,True,success,1,0.66,0,
task_28,agent_02,5,1,True,True,True,False,False,True,success,1,0.68,0,
task_29,baseline,1,1,True,True,True,False,False,True,success,1,0.63,0,
task_29,baseline,2,1,True,True,True,False,False,True,success,1,0.66,0,
task_29,baseline,3,1,True,True,True,False,False,True,success,1,0.59,0,
task_29,baseline,4,1,True,True,True,False,False,True,success,1,0.61,0,
task_29,baseline,5,1,True,True,True,False,False,True,success,1,0.56,0,
task_29,agent_02,1,1,True,True,True,False,False,True,success,1,0.67,0,
task_29,agent_02,2,1,True,True,True,False,False,True,success,1,0.73,0,
task_29,agent_02,3,1,True,True,True,False,False,True,success,1,0.65,0,
task_29,agent_02,4,1,True,True,True,False,False,True,success,1,0.68,0,
task_29,agent_02,5,1,True,True,True,False,False,True,success,1,0.67,0,
task_30,baseline,1,1,True,True,True,False,False,True,success,1,0.63,0,
task_30,baseline,2,1,True,True,True,False,False,True,success,1,0.67,0,
task_30,baseline,3,1,True,True,True,False,False,True,success,1,0.69,0,
task_30,baseline,4,1,True,True,True,False,False,True,success,1,0.6,0,
task_30,baseline,5,1,True,True,True,False,False,True,success,1,0.66,0,
task_30,agent_02,1,1,True,True,True,False,False,True,success,1,0.65,0,
task_30,agent_02,2,1,True,True,True,False,False,True,success,1,0.64,0,
task_30,agent_02,3,1,True,True,True,False,False,True,success,1,0.63,0,
task_30,agent_02,4,1,True,True,True,False,False,True,success,1,0.67,0,
task_30,agent_02,5,1,True,True,True,False,False,True,success,1,0.62,0,
task_31,baseline,1,1,True,True,True,False,False,True,success,1,0.57,0,
task_31,baseline,2,1,True,True,True,False,False,True,success,1,0.59,0,
task_31,baseline,3,1,True,True,True,False,False,True,success,1,0.65,0,
task_31,baseline,4,1,True,True,True,False,False,True,success,1,0.6,0,
task_31,baseline,5,1,True,True,True,False,False,True,success,1,0.67,0,
task_31,agent_02,1,1,True,True,True,False,False,True,success,1,0.66,0,
task_31,agent_02,2,1,True,True,True,False,False,True,success,1,0.59,0,
task_31,agent_02,3,1,True,True,True,False,False,True,success,1,0.63,0,
task_31,agent_02,4,1,True,True,True,False,False,True,success,1,0.66,0,
task_31,agent_02,5,1,True,True,True,False,False,True,success,1,0.62,0,
task_32,baseline,1,1,True,True,False,False,False,False,test_failure,1,1.24,1,
task_32,baseline,2,1,True,True,False,False,False,False,test_failure,1,1.21,1,
task_32,baseline,3,1,True,True,False,False,False,False,test_failure,1,1.55,1,
task_32,baseline,4,1,True,True,False,False,False,False,test_failure,1,1.3,1,
task_32,baseline,5,1,True,True,False,False,False,False,test_failure,1,1.39,1,
task_32,agent_02,1,1,True,True,True,False,False,True,success,1,1.56,0,
task_32,agent_02,2,1,True,True,True,False,False,True,success,1,1.35,0,
task_32,agent_02,3,1,True,True,True,False,False,True,success,1,1.41,0,
task_32,agent_02,4,1,True,True,True,False,False,True,success,1,1.56,0,
task_32,agent_02,5,1,True,True,True,False,False,True,success,1,1.43,0,
task_32,baseline,1,1,True,True,False,False,False,False,test_failure,1,1.67,1,
task_32,baseline,2,1,True,True,False,False,False,False,test_failure,1,1.43,1,
task_32,baseline,3,1,True,True,False,False,False,False,test_failure,1,1.56,1,
task_32,baseline,4,1,True,True,False,False,False,False,test_failure,1,1.54,1,
task_32,baseline,5,1,True,True,False,False,False,False,test_failure,1,1.46,1,
task_32,agent_02,1,1,True,True,True,False,False,True,success,1,1.46,0,
task_32,agent_02,2,1,True,True,True,False,False,True,success,1,1.42,0,
task_32,agent_02,3,1,True,True,True,False,False,True,success,1,1.4,0,
task_32,agent_02,4,1,True,True,True,False,False,True,success,1,1.4,0,
task_32,agent_02,5,1,True,True,True,False,False,True,success,1,1.52,0,
task_32,baseline,1,1,True,True,False,False,False,False,test_failure,1,1.95,1,
task_32,baseline,2,1,True,True,False,False,False,False,test_failure,1,1.83,1,
task_32,baseline,3,1,True,True,False,False,False,False,test_failure,1,1.84,1,
task_32,baseline,4,1,True,True,False,False,False,False,test_failure,1,2.0,1,
task_32,baseline,5,1,True,True,False,False,False,False,test_failure,1,1.9,1,
task_32,agent_02,1,1,True,True,True,False,False,True,success,1,1.85,0,
task_32,agent_02,2,1,True,True,True,False,False,True,success,1,1.78,0,
task_32,agent_02,3,1,True,True,True,False,False,True,success,1,1.75,0,
task_32,agent_02,4,1,True,True,True,False,False,True,success,1,1.76,0,
task_32,agent_02,5,1,True,True,True,False,False,True,success,1,1.8,0,
task_32,baseline,1,1,True,True,False,False,False,False,test_failure,1,1.85,1,
task_32,baseline,1,2,True,True,False,True,False,False,test_failure,2,1.89,1,
task_32,baseline,2,1,True,True,False,False,False,False,test_failure,1,1.85,1,
task_32,baseline,2,2,True,True,False,True,False,False,test_failure,2,1.83,1,
task_32,baseline,3,1,True,True,False,False,False,False,test_failure,1,1.9,1,
task_32,baseline,3,2,True,True,False,True,False,False,test_failure,2,1.92,1,
task_32,baseline,4,1,True,True,False,False,False,False,test_failure,1,2.05,1,
task_32,baseline,4,2,True,True,False,True,False,False,test_failure,2,2.22,1,
task_32,baseline,5,1,True,True,False,False,False,False,test_failure,1,1.85,1,
task_32,baseline,5,2,True,True,False,True,False,False,test_failure,2,1.74,1,
task_32,agent_02,1,1,True,True,True,False,False,True,success,1,1.65,0,
task_32,agent_02,2,1,True,True,True,False,False,True,success,1,2.01,0,
task_32,agent_02,3,1,True,True,True,False,False,True,success,1,1.73,0,
task_32,agent_02,4,1,True,True,True,False,False,True,success,1,1.71,0,
task_32,agent_02,5,1,True,True,True,False,False,True,success,1,1.82,0,
task_32,baseline,1,1,True,True,False,False,False,False,test_failure,1,2.0,1,
task_32,baseline,1,2,True,True,False,True,False,False,test_failure,2,1.91,1,
task_32,baseline,1,3,True,True,False,True,False,False,test_failure,3,1.85,1,
task_32,baseline,2,1,True,True,False,False,False,False,test_failure,1,2.06,1,
task_32,baseline,2,2,True,True,False,True,False,False,test_failure,2,1.8,1,
task_32,baseline,2,3,True,True,False,True,False,False,test_failure,3,1.86,1,
task_32,baseline,3,1,True,True,False,False,False,False,test_failure,1,1.89,1,
task_32,baseline,3,2,True,True,False,True,False,False,test_failure,2,1.82,1,
task_32,baseline,3,3,True,True,False,True,False,False,test_failure,3,1.99,1,
task_32,baseline,4,1,True,True,False,False,False,False,test_failure,1,2.05,1,
task_32,baseline,4,2,True,True,False,True,False,False,test_failure,2,1.83,1,
task_32,baseline,4,3,True,True,False,True,False,False,test_failure,3,2.8,1,
task_32,baseline,5,1,True,True,False,False,False,False,test_failure,1,1.81,1,
task_32,baseline,5,2,True,True,False,True,False,False,test_failure,2,1.8,1,
task_32,baseline,5,3,True,True,False,True,False,False,test_failure,3,1.84,1,
task_32,agent_02,1,1,True,True,True,False,False,True,success,1,1.79,0,
task_32,agent_02,2,1,True,True,True,False,False,True,success,1,1.93,0,
task_32,agent_02,3,1,True,True,True,False,False,True,success,1,1.84,0,
task_32,agent_02,4,1,True,True,True,False,False,True,success,1,1.83,0,
task_32,agent_02,5,1,True,True,True,False,False,True,success,1,1.78,0,
task_32,baseline,1,1,True,True,False,False,False,False,test_failure,1,1.86,1,
task_32,baseline,1,2,True,True,False,True,False,False,test_failure,2,1.68,1,
task_32,baseline,1,3,True,True,False,True,False,False,test_failure,3,2.02,1,
task_32,baseline,2,1,True,True,False,False,False,False,test_failure,1,1.94,1,
task_32,baseline,2,2,True,True,False,True,False,False,test_failure,2,1.84,1,
task_32,baseline,2,3,True,True,False,True,False,False,test_failure,3,1.94,1,
task_32,baseline,3,1,True,True,False,False,False,False,test_failure,1,1.92,1,
task_32,baseline,3,2,True,True,False,True,False,False,test_failure,2,1.83,1,
task_32,baseline,3,3,True,True,False,True,False,False,test_failure,3,1.99,1,
task_32,baseline,4,1,True,True,False,False,False,False,test_failure,1,1.93,1,
task_32,baseline,4,2,True,True,False,True,False,False,test_failure,2,1.83,1,
task_32,baseline,4,3,True,True,False,True,False,False,test_failure,3,1.96,1,
task_32,baseline,5,1,True,True,False,False,False,False,test_failure,1,2.81,1,
task_32,baseline,5,2,True,True,False,True,False,False,test_failure,2,1.86,1,
task_32,baseline,5,3,True,True,False,True,False,False,test_failure,3,1.92,1,
task_32,agent_02,1,1,True,True,True,False,False,True,success,1,1.87,0,
task_32,agent_02,2,1,True,True,True,False,False,True,success,1,2.01,0,
task_32,agent_02,3,1,True,True,True,False,False,True,success,1,1.75,0,
task_32,agent_02,4,1,True,True,True,False,False,True,success,1,1.78,0,
task_32,agent_02,5,1,True,True,True,False,False,True,success,1,1.94,0,
task_32,baseline,1,1,True,True,False,False,False,False,test_failure,1,2.02,1,
task_32,baseline,1,2,True,True,True,True,False,True,success,2,1.98,0,
task_32,baseline,2,1,True,True,False,False,False,False,test_failure,1,2.04,1,
task_32,baseline,2,2,True,True,True,True,False,True,success,2,1.83,0,
task_32,baseline,3,1,True,True,False,False,False,False,test_failure,1,2.04,1,
task_32,baseline,3,2,True,True,True,True,False,True,success,2,1.76,0,
task_32,baseline,4,1,True,True,False,False,False,False,test_failure,1,1.9,1,
task_32,baseline,4,2,True,True,True,True,False,True,success,2,1.7,0,
task_32,baseline,5,1,True,True,False,False,False,False,test_failure,1,2.13,1,
task_32,baseline,5,2,True,True,True,True,False,True,success,2,1.68,0,
task_32,agent_02,1,1,True,True,True,False,False,True,success,1,1.75,0,
task_32,agent_02,2,1,True,True,True,False,False,True,success,1,1.85,0,
task_32,agent_02,3,1,True,True,True,False,False,True,success,1,1.75,0,
task_32,agent_02,4,1,True,True,True,False,False,True,success,1,1.84,0,
task_32,agent_02,5,1,True,True,True,False,False,True,success,1,1.75,0,
